Category,Repos,file_type,total_size,total_number,perc_size,perc_num
DL Framwork,keras-team/keras,b3b54877568739e0817d341cab9f6aa491640d876532ba8597820770,1045361006,2,0.0004,0.0007
DL Framwork,keras-team/keras,dea8c4cb59054d227087c3ca585a72de1fdbfb82274f30887323f596,761507470,2,0.0003,0.0007
DL Framwork,keras-team/keras,.a,3109439084,788,0.0011,0.2872
DL Framwork,keras-team/keras,pandoc,503311168,8,0.0002,0.0029
DL Framwork,keras-team/keras,e5f6a18cea7008bf4e001c10642e5b7cb8d4a0a4b434f173a3e6b6e4,50478914,2,0.0,0.0007
DL Framwork,keras-team/keras,lto1,136624064,6,0.0,0.0022
DL Framwork,keras-team/keras,a17b9300e3cb54bdefc9ac1eb8aafb42aed2a7331262614019e144f0,40057680,2,0.0,0.0007
DL Framwork,keras-team/keras,nvdisasm,32399488,2,0.0,0.0007
DL Framwork,keras-team/keras,cicc,32027824,2,0.0,0.0007
DL Framwork,keras-team/keras,Java,27169840,2,0.0,0.0007
DL Framwork,keras-team/keras,nvprof,23627552,2,0.0,0.0007
DL Framwork,keras-team/keras,b6ac3ce42a4170eeb49f07214b5eb3a3bbfc6fb4a2e88af5454a724a,20837512,2,0.0,0.0007
DL Framwork,keras-team/keras,cuda-gdb,20417030,2,0.0,0.0007
DL Framwork,keras-team/keras,.5m.1.2.3,81320584,8,0.0,0.0029
DL Framwork,keras-team/keras,.5m.1,209406680,24,0.0001,0.0087
DL Framwork,keras-team/keras,nvlink,15932928,2,0.0,0.0007
DL Framwork,keras-team/keras,ptxas,15689632,2,0.0,0.0007
DL Framwork,keras-team/keras,cbbd1d2a7032ac159132def71f260a19395042d6628adad160820250,14083262,2,0.0,0.0007
DL Framwork,keras-team/keras,qgltf,21929952,4,0.0,0.0015
DL Framwork,keras-team/keras,Goland,51392400,24,0.0,0.0087
DL Framwork,keras-team/keras,cudafe,9091344,2,0.0,0.0007
DL Framwork,keras-team/keras,cudafe++,8261744,2,0.0,0.0007
DL Framwork,keras-team/keras,1e5151c2c56203f9ac3c89a7b40bdcf61720b48633ba65c2da25fd1a,7641094,2,0.0,0.0007
DL Framwork,keras-team/keras,sqlite3,34236120,12,0.0,0.0044
DL Framwork,keras-team/keras,gold,5833712,2,0.0,0.0007
DL Framwork,keras-team/keras,c501a4b4c0c9366adbe4ce14ddff5e8acbca3a43e8eb33505caba204,5743034,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-linux-gnu-dwp,5449184,2,0.0,0.0007
DL Framwork,keras-team/keras,dwp,5449184,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-dwp,10241984,4,0.0,0.0015
DL Framwork,keras-team/keras,.bfd,24810080,12,0.0,0.0044
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-ld,9964960,4,0.0,0.0015
DL Framwork,keras-team/keras,ld,28768368,14,0.0,0.0051
DL Framwork,keras-team/keras,499f04005e29d5323e699eb5d3da4456e42c4949e15e0d0d3487708a,4806380,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-objdump,8856800,4,0.0,0.0015
DL Framwork,keras-team/keras,objdump,9570320,6,0.0,0.0022
DL Framwork,keras-team/keras,perl5.22.1,3822576,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-as,7441824,4,0.0,0.0015
DL Framwork,keras-team/keras,as,8180784,6,0.0,0.0022
DL Framwork,keras-team/keras,qwebengine_convert_dict,6875328,4,0.0,0.0015
DL Framwork,keras-team/keras,init,3265488,2,0.0,0.0007
DL Framwork,keras-team/keras,systemd,6428434,6,0.0,0.0022
DL Framwork,keras-team/keras,LC_COLLATE,3028844,2,0.0,0.0007
DL Framwork,keras-team/keras,systemd-analyze,2990264,4,0.0,0.0015
DL Framwork,keras-team/keras,0db98e717359d022b1702015ffeac2410bf2d8d59a1d5782fe49b0f0,2803690,2,0.0,0.0007
DL Framwork,keras-team/keras,862fbf2bb3018fbe086054ac9116da8ad424df5048c2d4dbd2140b25,2522736,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-linux-gnu-ld,2440080,2,0.0,0.0007
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-strip,4649440,4,0.0,0.0015
DL Framwork,keras-team/keras,x86_64-conda_cos6-linux-gnu-objcopy,4649440,4,0.0,0.0015
DL Framwork,keras-team/keras,strip,5098320,6,0.0,0.0022
DL Framwork,keras-team/keras,objcopy,5098304,6,0.0,0.0022
DL Framwork,dmlc/xgboost,cache,46725749,1,3.7369,0.0031
DL Framwork,dmlc/xgboost,cache,24253703,1,1.9397,0.0031
DL Framwork,dmlc/xgboost,.a,16676836,1,1.3337,0.0031
DL Framwork,dmlc/xgboost,cache,16628697,1,1.3299,0.0031
DL Framwork,dmlc/xgboost,gcc,12849520,1,1.0276,0.0031
DL Framwork,dmlc/xgboost,cache,12272414,1,0.9815,0.0031
DL Framwork,dmlc/xgboost,cache,7945445,1,0.6354,0.0031
DL Framwork,dmlc/xgboost,bin,3714088,1,0.297,0.0031
DL Framwork,dmlc/xgboost,cache,3005958,1,0.2404,0.0031
DL Framwork,dmlc/xgboost,.mgc,5229824,2,0.4183,0.0063
DL Framwork,dmlc/xgboost,Goland,5027993,4,0.4021,0.0126
DL Framwork,dmlc/xgboost,bin,2510760,1,0.2008,0.0031
DL Framwork,dmlc/xgboost,bin,2330760,1,0.1864,0.0031
DL Framwork,dmlc/xgboost,bin,2330760,1,0.1864,0.0031
DL Framwork,dmlc/xgboost,cache,2208032,1,0.1766,0.0031
DL Framwork,dmlc/xgboost,/usr/lib/locale/locale-archive,1607664,1,0.1286,0.0031
DL Framwork,dmlc/xgboost,/usr/lib/locale/C.UTF-8/LC_COLLATE,1501202,1,0.1201,0.0031
DL Framwork,dmlc/xgboost,cache,1240250,1,0.0992,0.0031
DL Framwork,dmlc/xgboost,/usr/share/i18n/locales/iso14651_t1_pinyin,1111201,1,0.0889,0.0031
DL Framwork,dmlc/xgboost,ld,4612584,3,0.3689,0.0094
DL Framwork,dmlc/xgboost,.bfd,2101824,2,0.1681,0.0063
DL Framwork,dmlc/xgboost,bin,1050912,1,0.084,0.0031
DL Framwork,dmlc/xgboost,bash,1021462,3,0.0817,0.0094
DL Framwork,dmlc/xgboost,bin,1021112,1,0.0817,0.0031
DL Framwork,dmlc/xgboost,cache,836529,1,0.0669,0.0031
DL Framwork,dmlc/xgboost,g++,775888,2,0.0621,0.0063
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,bin,775888,1,0.0621,0.0031
DL Framwork,dmlc/xgboost,c++,772807,3,0.0618,0.0094
DL Framwork,dmlc/xgboost,cc,768708,3,0.0615,0.0094
DL Framwork,dmlc/xgboost,cache,743374,1,0.0595,0.0031
DL Framwork,dmlc/xgboost,core,736143,9,0.0589,0.0283
DL Framwork,dmlc/xgboost,/usr/share/i18n/locales/translit_hangul,618836,1,0.0495,0.0031
DL Framwork,dmlc/xgboost,gcc,564288,1,0.0451,0.0031
DL Framwork,dmlc/xgboost,/usr/share/libthai/thbrk.tri,561351,1,0.0449,0.0031
DL Framwork,dmlc/xgboost,bin,513280,1,0.041,0.0031
DL Framwork,dmlc/xgboost,cache,489771,1,0.0392,0.0031
DL Framwork,dmlc/xgboost,cache,489489,1,0.0391,0.0031
DL Framwork,dmlc/xgboost,cache,456069,1,0.0365,0.0031
DL Framwork,dmlc/xgboost,bin,434912,1,0.0348,0.0031
DL Framwork,dmlc/xgboost,bin,434912,1,0.0348,0.0031
DL Framwork,dmlc/xgboost,/sbin/udevd,416192,1,0.0333,0.0031
DL Framwork,dmlc/xgboost,cache,376882,1,0.0301,0.0031
DL Framwork,dmlc/xgboost,gcc,375968,1,0.0301,0.0031
DL Framwork,dmlc/xgboost,bin,356952,1,0.0285,0.0031
DL Framwork,dmlc/xgboost,bin,356952,1,0.0285,0.0031
DL Framwork,open-mmlab/mmdetection,bin,22807192,1,0.1378,0.0019
DL Framwork,open-mmlab/mmdetection,bin,22466152,1,0.1357,0.0019
DL Framwork,open-mmlab/mmdetection,gcc,21301200,1,0.1287,0.0019
DL Framwork,open-mmlab/mmdetection,cache,12411110,1,0.075,0.0019
DL Framwork,open-mmlab/mmdetection,bin,10076848,1,0.0609,0.0019
DL Framwork,open-mmlab/mmdetection,Git,9535072,1,0.0576,0.0019
DL Framwork,open-mmlab/mmdetection,bin,8893000,1,0.0537,0.0019
DL Framwork,open-mmlab/mmdetection,bin,6514672,1,0.0394,0.0019
DL Framwork,open-mmlab/mmdetection,bin,6390008,1,0.0386,0.0019
DL Framwork,open-mmlab/mmdetection,ninja,10148766,4,0.0613,0.0076
DL Framwork,open-mmlab/mmdetection,bin,4559992,1,0.0275,0.0019
DL Framwork,open-mmlab/mmdetection,rg,7437120,2,0.0449,0.0038
DL Framwork,open-mmlab/mmdetection,Goland,6279481,4,0.0379,0.0076
DL Framwork,open-mmlab/mmdetection,bin,3136552,1,0.0189,0.0019
DL Framwork,open-mmlab/mmdetection,bin,3136552,1,0.0189,0.0019
DL Framwork,open-mmlab/mmdetection,bin,2911496,1,0.0176,0.0019
DL Framwork,open-mmlab/mmdetection,bin,2911496,1,0.0176,0.0019
DL Framwork,open-mmlab/mmdetection,x86_64-conda_cos6-linux-gnu-ld,5419920,2,0.0327,0.0038
DL Framwork,open-mmlab/mmdetection,bin,2097720,1,0.0127,0.0019
DL Framwork,open-mmlab/mmdetection,ld,9405312,5,0.0568,0.0094
DL Framwork,open-mmlab/mmdetection,.bfd,3558800,2,0.0215,0.0038
DL Framwork,open-mmlab/mmdetection,bin,1779400,1,0.0108,0.0019
DL Framwork,open-mmlab/mmdetection,/usr/lib/locale/C.UTF-8/LC_COLLATE,1516558,1,0.0092,0.0019
DL Framwork,open-mmlab/mmdetection,sqlite3,2953664,2,0.0178,0.0038
DL Framwork,open-mmlab/mmdetection,bin,1148928,1,0.0069,0.0019
DL Framwork,open-mmlab/mmdetection,bash,1113854,3,0.0067,0.0057
DL Framwork,open-mmlab/mmdetection,bin,1113504,1,0.0067,0.0019
DL Framwork,open-mmlab/mmdetection,/sbin/ldconfig.real,1025352,1,0.0062,0.0019
DL Framwork,open-mmlab/mmdetection,cpp-7,1010655,2,0.0061,0.0038
DL Framwork,open-mmlab/mmdetection,g++-7,1010655,2,0.0061,0.0038
DL Framwork,open-mmlab/mmdetection,bin,1010624,1,0.0061,0.0019
DL Framwork,open-mmlab/mmdetection,bin,1010624,1,0.0061,0.0019
DL Framwork,open-mmlab/mmdetection,bin,1010624,1,0.0061,0.0019
DL Framwork,open-mmlab/mmdetection,bin,1010624,1,0.0061,0.0019
DL Framwork,open-mmlab/mmdetection,bin,1010624,1,0.0061,0.0019
DL Framwork,open-mmlab/mmdetection,bin,917488,1,0.0055,0.0019
DL Framwork,open-mmlab/mmdetection,bin,917488,1,0.0055,0.0019
DL Framwork,open-mmlab/mmdetection,gcc,893240,1,0.0054,0.0019
DL Framwork,open-mmlab/mmdetection,bsdtar,1695216,2,0.0102,0.0038
DL Framwork,open-mmlab/mmdetection,openssl,2396776,4,0.0145,0.0076
DL Framwork,open-mmlab/mmdetection,cache,830058,1,0.005,0.0019
DL Framwork,open-mmlab/mmdetection,bsdcpio,1622320,2,0.0098,0.0038
DL Framwork,open-mmlab/mmdetection,zstd,1583856,2,0.0096,0.0038
DL Framwork,open-mmlab/mmdetection,unzstd,1583856,2,0.0096,0.0038
DL Framwork,open-mmlab/mmdetection,zstdcat,1583856,2,0.0096,0.0038
DL Framwork,open-mmlab/mmdetection,zstdmt,1583856,2,0.0096,0.0038
DL Framwork,open-mmlab/mmdetection,rlogin,774662,3,0.0047,0.0057
DL Framwork,open-mmlab/mmdetection,c++,772807,3,0.0047,0.0057
DL Framwork,open-mmlab/mmdetection,cc,768708,3,0.0046,0.0057
DL Framwork,open-mmlab/mmdetection,bin,727848,1,0.0044,0.0019
DL Framwork,allenai/allennlp,gcc,22501360,1,0.1072,0.0013
DL Framwork,allenai/allennlp,cache,9896088,1,0.0471,0.0013
DL Framwork,allenai/allennlp,PEP,7716357,1,0.0368,0.0013
DL Framwork,allenai/allennlp,PEP,7583922,1,0.0361,0.0013
DL Framwork,allenai/allennlp,PEP,7294043,1,0.0348,0.0013
DL Framwork,allenai/allennlp,PEP,4786655,1,0.0228,0.0013
DL Framwork,allenai/allennlp,rg,7764928,2,0.037,0.0026
DL Framwork,allenai/allennlp,.adj,3979553,2,0.019,0.0026
DL Framwork,allenai/allennlp,Goland,6223904,2,0.0297,0.0026
DL Framwork,allenai/allennlp,bin,3111952,1,0.0148,0.0013
DL Framwork,allenai/allennlp,bin,3111952,1,0.0148,0.0013
DL Framwork,allenai/allennlp,.slp,4347892,2,0.0207,0.0026
DL Framwork,allenai/allennlp,bin,2886928,1,0.0138,0.0013
DL Framwork,allenai/allennlp,bin,2886928,1,0.0138,0.0013
DL Framwork,allenai/allennlp,.verb,3296497,2,0.0157,0.0026
DL Framwork,allenai/allennlp,x86_64-conda_cos6-linux-gnu-ld,5137776,2,0.0245,0.0026
DL Framwork,allenai/allennlp,x86_64-conda-linux-gnu-ld,5137776,2,0.0245,0.0026
DL Framwork,allenai/allennlp,PEP,2124560,1,0.0101,0.0013
DL Framwork,allenai/allennlp,perl,2098357,2,0.01,0.0026
DL Framwork,allenai/allennlp,bin,2097720,1,0.01,0.0013
DL Framwork,allenai/allennlp,cache,1858464,1,0.0089,0.0013
DL Framwork,allenai/allennlp,ld,19523384,9,0.093,0.0115
DL Framwork,allenai/allennlp,.bfd,3566992,2,0.017,0.0026
DL Framwork,allenai/allennlp,bin,1783496,1,0.0085,0.0013
DL Framwork,allenai/allennlp,.min,17198524,43,0.0819,0.055
DL Framwork,allenai/allennlp,cache,1634501,1,0.0078,0.0013
DL Framwork,allenai/allennlp,sqlite3,3176896,2,0.0151,0.0026
DL Framwork,allenai/allennlp,/usr/lib/locale/C.UTF-8/LC_COLLATE,1516558,1,0.0072,0.0013
DL Framwork,allenai/allennlp,pip,2982742,6,0.0142,0.0077
DL Framwork,allenai/allennlp,.rtl.1.2,5701216,6,0.0272,0.0077
DL Framwork,allenai/allennlp,bash,1113854,3,0.0053,0.0038
DL Framwork,allenai/allennlp,bin,1113504,1,0.0053,0.0013
DL Framwork,allenai/allennlp,cache,1091922,1,0.0052,0.0013
DL Framwork,allenai/allennlp,cpp-7,1047519,2,0.005,0.0026
DL Framwork,allenai/allennlp,g++-7,1047519,2,0.005,0.0026
DL Framwork,allenai/allennlp,bin,1047488,1,0.005,0.0013
DL Framwork,allenai/allennlp,bin,1047488,1,0.005,0.0013
DL Framwork,allenai/allennlp,bin,1047488,1,0.005,0.0013
DL Framwork,allenai/allennlp,bin,1047488,1,0.005,0.0013
DL Framwork,allenai/allennlp,bin,1047488,1,0.005,0.0013
DL Framwork,allenai/allennlp,/sbin/ldconfig.real,1025712,1,0.0049,0.0013
DL Framwork,allenai/allennlp,cache,947088,1,0.0045,0.0013
DL Framwork,allenai/allennlp,bin,917488,1,0.0044,0.0013
DL Framwork,allenai/allennlp,bin,917488,1,0.0044,0.0013
DL Framwork,allenai/allennlp,gcc,913720,1,0.0044,0.0013
DL Framwork,allenai/allennlp,bsdtar,1736928,2,0.0083,0.0026
DL Framwork,allenai/allennlp,h264enc,1653488,2,0.0079,0.0026
DL Framwork,allenai/allennlp,bsdcpio,1618896,2,0.0077,0.0026
DL Framwork,allenai/allennlp,c++,772807,3,0.0037,0.0038
DL Framwork,allenai/allennlp,cc,768708,3,0.0037,0.0038
DL Framwork,NVIDIA/DIGITS,317e49abe038891781b7e77b735aec563fe056947ae496e4557ff080,74940082,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.7-pic.1,33353672,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,cc1,56316806,8,0.0,0.0094
DL Framwork,NVIDIA/DIGITS,012b297c2d1e886b9399a42d66467e1a3062fd7ed44e1a5682e3869d,27427446,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,lto1,25715440,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,ac71d7a9baa919143e8348ac32f7c6dfb89aae7fa508f4db45f85d2d,11287298,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,cfbbf247b8876f305a075f246f8e90677796af3ffac0842c4864eabd,8350228,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.4m,7428176,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.mgc,10459648,4,0.0,0.0047
DL Framwork,NVIDIA/DIGITS,Goland,10108214,20,0.0,0.0235
DL Framwork,NVIDIA/DIGITS,gold,5021520,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-dwp,4661520,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,dwp,4661520,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.5 API.1.2,4025802,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,dhclient,3336320,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,omshell,3147456,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,LC_COLLATE,3002404,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,nodejs,2924938,4,0.0,0.0047
DL Framwork,NVIDIA/DIGITS,.5 tutorial.1.2,2869424,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,d18f39ff77e47a228930145e8aae6615c61b3d54c3a16e5becc666cb,2783678,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.5 Plugin API.1.2,2500940,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,iso14651_t1_pinyin,2222402,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,ELF/COFF,7220825550,5052,0.0026,5.9278
DL Framwork,NVIDIA/DIGITS,ld,9225168,6,0.0,0.007
DL Framwork,NVIDIA/DIGITS,.bfd,4203648,4,0.0,0.0047
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-ld,2101824,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,rbash,2042224,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,bash,2042924,6,0.0,0.007
DL Framwork,NVIDIA/DIGITS,g++-4.8,1559968,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-g++,1559968,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-g++-4.8,1559968,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,g++,1559968,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-cpp,1551776,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,cpp-4.8,1551776,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,x86_64-linux-gnu-cpp-4.8,1551776,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,c++,1545614,6,0.0,0.007
DL Framwork,NVIDIA/DIGITS,cc,1537416,6,0.0,0.007
DL Framwork,NVIDIA/DIGITS,luajit,1267488,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,translit_hangul,1237672,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,status-old,2363228,8,0.0,0.0094
DL Framwork,NVIDIA/DIGITS,status,3124530,12,0.0,0.0141
DL Framwork,NVIDIA/DIGITS,407ab66addf9e43ca8baa2d0cfbb861e6ba8a8aaa29a36b64f902776,1137772,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,lto-wrapper,1128576,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,.tri,1122702,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,available,2577706,10,0.0,0.0117
DL Framwork,NVIDIA/DIGITS,rsyslogd,1043648,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,openssl,1026560,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,29bf5f2c99377b327626b0cfec3c648bd7b38703271c4ffce112e1d7,1018892,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,configure,888600,2,0.0,0.0023
DL Framwork,NVIDIA/DIGITS,191adb3d887d5a70feb79a1282822296f2f9b9ab061b26fc7b41fd3f,878952,2,0.0,0.0023
DL Framwork,tiny-dnn/tiny-dnn,lto1,42713856,2,1.7716,0.0052
DL Framwork,tiny-dnn/tiny-dnn,ctest,12323524,6,0.5111,0.0156
DL Framwork,tiny-dnn/tiny-dnn,cpack,10333944,6,0.4286,0.0156
DL Framwork,tiny-dnn/tiny-dnn,.5m.1.2,9161552,2,0.38,0.0052
DL Framwork,tiny-dnn/tiny-dnn,.5m.1.2.3,9161552,2,0.38,0.0052
DL Framwork,tiny-dnn/tiny-dnn,.5m.1,9161552,2,0.38,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fourier-reference-test,8212736,2,0.3406,0.0052
DL Framwork,tiny-dnn/tiny-dnn,sgemm-x86_64-fma3-test,8193472,2,0.3398,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-inference-vgg-a-test,8028688,2,0.333,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fourier-x86_64-avx2-test,7637888,2,0.3168,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-inference-overfeat-fast-test,7430848,2,0.3082,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-inference-alexnet-test,7430672,2,0.3082,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-output-vgg-a-test,7339216,2,0.3044,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-output-overfeat-fast-test,6951056,2,0.2883,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-output-alexnet-test,6950896,2,0.2883,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-kernel-gradient-vgg-a-test,6909152,2,0.2866,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-input-gradient-vgg-a-test,6906416,2,0.2864,0.0052
DL Framwork,tiny-dnn/tiny-dnn,winograd-x86_64-fma3-test,6751696,2,0.28,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-input-gradient-overfeat-fast-test,6736144,2,0.2794,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-input-gradient-alexnet-test,6735984,2,0.2794,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-kernel-gradient-overfeat-fast-test,6735504,2,0.2794,0.0052
DL Framwork,tiny-dnn/tiny-dnn,convolution-kernel-gradient-alexnet-test,6735408,2,0.2794,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-inference-overfeat-fast-test,6703728,2,0.278,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-inference-vgg-a-test,6703632,2,0.278,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-inference-alexnet-test,6703584,2,0.278,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-output-vgg-a-test,6698880,2,0.2778,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-output-overfeat-fast-test,6698768,2,0.2778,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-output-alexnet-test,6669984,2,0.2766,0.0052
DL Framwork,tiny-dnn/tiny-dnn,softmax-output-imagenet-test,6646800,2,0.2757,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-input-gradient-overfeat-fast-test,6545840,2,0.2715,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-input-gradient-vgg-a-test,6545744,2,0.2715,0.0052
DL Framwork,tiny-dnn/tiny-dnn,relu-input-gradient-alexnet-test,6531232,2,0.2709,0.0052
DL Framwork,tiny-dnn/tiny-dnn,max-pooling-output-vgg-a-test,6523792,2,0.2706,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-output-overfeat-fast-test,6505744,2,0.2698,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-output-alexnet-test,6505600,2,0.2698,0.0052
DL Framwork,tiny-dnn/tiny-dnn,fully-connected-output-vgg-a-test,6505568,2,0.2698,0.0052
DL Framwork,tiny-dnn/tiny-dnn,max-pooling-output-overfeat-fast,6487184,2,0.2691,0.0052
DL Framwork,tiny-dnn/tiny-dnn,Goland,12747872,16,0.5287,0.0416
DL Framwork,tiny-dnn/tiny-dnn,gold,6346672,2,0.2632,0.0052
DL Framwork,tiny-dnn/tiny-dnn,x86_64-linux-gnu-dwp,5896560,2,0.2446,0.0052
DL Framwork,tiny-dnn/tiny-dnn,dwp,5896560,2,0.2446,0.0052
DL Framwork,tiny-dnn/tiny-dnn,.basic,5045584,2,0.2093,0.0052
DL Framwork,tiny-dnn/tiny-dnn,perl5.24.1,4031552,2,0.1672,0.0052
DL Framwork,tiny-dnn/tiny-dnn,perl,4032826,4,0.1673,0.0104
DL Framwork,tiny-dnn/tiny-dnn,clang-format,3265120,2,0.1354,0.0052
DL Framwork,tiny-dnn/tiny-dnn,clang-format-4.0,3265542,4,0.1354,0.0104
DL Framwork,tiny-dnn/tiny-dnn,LC_COLLATE,3031676,2,0.1257,0.0052
DL Framwork,tiny-dnn/tiny-dnn,ld,11432080,6,0.4741,0.0156
DL Framwork,tiny-dnn/tiny-dnn,.bfd,5085408,4,0.2109,0.0104
DL Framwork,tiny-dnn/tiny-dnn,x86_64-linux-gnu-ld,2542704,2,0.1055,0.0052
DL Framwork,hybridgroup/gocv,cc1,52000176,2,1.7793,0.0035
DL Framwork,hybridgroup/gocv,gcc,24105064,1,0.8248,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/compile,19467316,1,0.6661,0.0017
DL Framwork,hybridgroup/gocv,cache,19139188,1,0.6549,0.0017
DL Framwork,hybridgroup/gocv,/go/opencv-4.5.3/data/vec_files/trainingfaces_24-24.vec,19047572,1,0.6518,0.0017
DL Framwork,hybridgroup/gocv,bin,14065061,1,0.4813,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/pprof,13717063,1,0.4694,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/trace,10339770,1,0.3538,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/vet,6839108,1,0.234,0.0017
DL Framwork,hybridgroup/gocv,ctest,6583266,3,0.2253,0.0052
DL Framwork,hybridgroup/gocv,cpack,5686428,3,0.1946,0.0052
DL Framwork,hybridgroup/gocv,Makefile,13988816,1858,0.4787,3.223
DL Framwork,hybridgroup/gocv,/usr/share/gir-1.0/Gtk-2.0.gir,5485411,1,0.1877,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/asm,4907692,1,0.1679,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/cover,4892795,1,0.1674,0.0017
DL Framwork,hybridgroup/gocv,/usr/local/go/pkg/tool/linux_amd64/cgo,4567070,1,0.1563,0.0017
DL Framwork,hybridgroup/gocv,watch,4173304,2,0.1428,0.0035
DL Framwork,hybridgroup/gocv,/usr/share/icons/Adwaita/cursors/08e8e1c95fe2fc01f976f1e063a24ccd,4146256,1,0.1419,0.0017
DL Framwork,hybridgroup/gocv,/usr/share/icons/Adwaita/cursors/wait,4146256,1,0.1419,0.0017
DL Framwork,hybridgroup/gocv,/usr/share/icons/Adwaita/cursors/3ecb610c1bf2410f44200f48c40d3599,4146256,1,0.1419,0.0017
