Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
gnina/gnina,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,application/vnd.docker.image.rootfs.diff.tar.gzip,120307531,sha256:a62cb3137736df712e8dc02501da170998cbdce02a57ff8d601cf99ab84f8214
gnina/gnina,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,application/vnd.docker.image.rootfs.diff.tar.gzip,135491862,sha256:ca464bcd50198025d85e6915c499d96df9d6606e835fada2b46b8fd550d5c8d6
gnina/gnina,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,12266,sha256:390a91ab34f59d8e6f263290df9219be54bdcea2a0e3457c571ac6e140e76f15,application/vnd.docker.image.rootfs.diff.tar.gzip,909037138,sha256:10f886ed9a60e9e9234782e28d195d0ad0056c7f684719a077119231f909e182
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,72952953,sha256:c954d15f947c57e059f67a156ff2e4c36f4f3e59b37467ff865214a88ebc54d6
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,72649,sha256:c3688624ef2b94ab3981564e23e1f48df8f1b988519373ccfb79d7974017cb85
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,629,sha256:848fe4263b3b44987f0eacdb2fc0469ae6ff04b2311e759985dfd27ae5d3641d
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,851,sha256:23b4459d3b04aa0bc7cb7f7021e4d7bbb5e87aa74a6a5f57475a0e8badbd9a26
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,164,sha256:36ab3b56c8f1a3188464886cbe41f42a969e6f9374e040f13803d796ed27b0ec
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,142,sha256:a6b8eef8f1d1d0145bbee1928772d3fa5a0637848b92eac759af7ce8f1880517
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,147,sha256:7b20db7017addc62bb53b1b050db7646f94377b917fecfd63aae20f6664d3325
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,145,sha256:c62f787afa65fef75ff10cdc917af562e79210fb55cbb3373d3f3a38d3f65e00
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,41578,sha256:00500ccdb26867e3a07a029339d9f2f7f37d02150cb5a77112363ee021c3cfde
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,2980,sha256:4ab31103d04f301c94d6edad79bb35b27b69a0a447d57d5baf4bf1059b13ec8c
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,21022806,sha256:585a361c580470933e19e561e63fe6bfdabaf6de09b01000f690b0772126bdac
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,17488837,sha256:3a68c36b5e5e6b5210cf411ca327512df4cff2f40a16c2fe1254af0a2a47fb2f
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,567513,sha256:2c97e81f39ba7f6e676adef60965f5b296ab79dc3de165071440fefd6fff9328
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,62037865,sha256:281b5cb06f6f1c06ab276720957d7e13a3be4083ec46125922fdff3b5ce9912a
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,13748,sha256:602143c3f72ae2cc9fe7079a58c060b51a91294295d8d5e8ffd1b4b2cc75ea54
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,336320,sha256:d676d94bbb6a06f0bb3bb7a0642a28e49b4164adea0bf6214650c2fc92284a5c
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,53481,sha256:b1fd5d467ff1e6e916ebe17866a67d67373004804063ddb4912d8a84b06d1adc
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,26749576,sha256:8d4e004a5c856df0fba98bc2483f23522b2a5d17966d1dd18af48a4d3ed0f50d
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,4689757,sha256:17bbd7db03ad54108acf9ca4c246a43b108cd3cd93c2783513b56809a3a218a6
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,3642440,sha256:821fdbab25f988f01bc9710679032439c0c92f6fcf22f6d2e6f441390d1d944a
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,4915204,sha256:a88241e7bfa29d4671cae1a3405fc68a55bf23709459412e1fd7023bbcfaf733
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,4825981,sha256:61ac1ed310c4af362125892602164b66d9b6ada772ad8897b80e883f68ef40d6
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,232,sha256:8627b15eb602f0f51bfb510178db7ada17676ab31697502de0d2cb382e68f973
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,15940276,sha256:f4669073cd4e53d496c3ec005c1397ade27e556a639c29c3ea9676c1b24e994e
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,44540879,sha256:99d3425d51e164668ff3ba089924d9dc64e870d03e03416fee7320aa783ecf63
jeff1evesque/ml-default,1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8653,sha256:ca467974befe60a1a6b6daf6cf1837a5417536c0a7d40859d2697378d8a25ef0,application/vnd.docker.image.rootfs.diff.tar.gzip,8048,sha256:db8881840b5f4c35876c073976ab300516f3ab8ecba6f41435d2bbbb4c3fb156
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,26710781,sha256:6e0aa5e7af40303f56126b1469d1f37525b3a55a788836a6c9b773f6ce8bc446
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,850,sha256:d47239a868b3375462d644f2ffb1b20114623fac03109d2950bdf0d57ab487d2
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,189,sha256:49cbb10cca8504e3dbd65eb5db3c1dd0cd27070154386f819c5936de321c14b1
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,7215927,sha256:4450dd082e0f840726a3ada819969abca29e4fe05510b799ea02757c3038a7b4
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,9982184,sha256:77b799ee9f89ce7c2f331548ec9837a3a8c65f085ae69cf0fa1264d093efdfb4
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,188,sha256:2d1447de0f3b1e55302c941bd6933e48d92ec517883a00185b874a42f48e8dc0
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,6432,sha256:b12c756baab41ad4a0e289b7134fafbeae9350d801358c4c76002f85bc1df734
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,479648371,sha256:dffbf7235a648d27cd0604bffd5b81baed44d09c6cce4f5afd7cf4d8ba201d68
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,62816,sha256:83c3207dbc384b6dfacb2f53488a9b1910c6ac845594ec1d2e282355a274c81a
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,687242295,sha256:b6ba1bd7242f4c4caa95833901b03d8a394f346d243fe2e7b551b70a4492af5e
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,87400,sha256:21f064f49e5f740dba34eea255e5406ad14785141389173ac8794c4a12bdb8f4
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,494936441,sha256:3996bc7acfdb292bb8aa036756e0102dc7099c0c9d801fc44317dd6017190e0e
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,271830230,sha256:3b474615665c2aa4b105e6cbdc872af904f7f1ea0df1881693979ee3362de710
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,1841,sha256:4b335e46ede124c2363be7f200da62968a948282b89477c301a4fe657ede6711
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,165,sha256:3b8f14271b5cf9e1041e3ef720a8f0ce1fc16f8a98eed990c49d036c45de73b1
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,164,sha256:f13fe630422c68a7476918ae97460abb6149f472c1bc810b9e102dee0f2f8d1a
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,113,sha256:e77c81615134bcdfebe4cf3a1328da37a69fe53f1eba467a97307278f010b47f
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,426532,sha256:553a2e75b6847a0daed8dee36586f8a110ec5df261cf07faeeded6b39daa6c50
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,4291457,sha256:dca6c2d432d1b80b14db94f809f3c3394713392db5cc77bdfc532e5688a0bf2b
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,1441,sha256:06052a68d6b40ac64798216fe8e316f941e0089f66ab1d15ae782a0e6df6eb2e
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,117,sha256:f00a9d0b393104aae3ca3640b8c05ad85523cc7ec098a615d6ec8a602afe0c4c
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,6448453,sha256:c143233c3ee03176eabf998cab01ac8a223e02660b6196c63ffdd79c82b0070d
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,1259,sha256:0b5b93cf8181486f5174f97500d0534f191b0811c6d4fb4652627c733a29878c
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,592776,sha256:106e8ee8ff3ecf711abf10117474f27b768b7ae14503e403d164060d2ad405b0
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,1155977,sha256:e604901af35d6a546f4306dd2ed6af965fb7209e2a6653f4e8dc006ed7197cad
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,1178594322,sha256:8ed6f1c991663e5712d6fc722b5100d530e6919f2a637befcc18ab8d071d94ba
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,2029340,sha256:0177f4a6a024d0274eac39aaab29e6fa0877eafd145037e1d2d2d93d8dbff5f0
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,97,sha256:2eb8eb383653d5ebec79f1723b2e7de3fd0ab7d676d48161ea7a17f290bec05d
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,235079981,sha256:266c6b2d44cd47b3dfb6e4c94ccd95f91e9131d5ee4c35a9d3b3289d5914bc78
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,125,sha256:66b3e6e46e015c5157c93a3075add88e8c4d25a9da238323f3af21447ff00940
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,146,sha256:938474b90c330eaa9fd0ecae03e63d8831a2ebffd94d2866b78da64b0bc6f1a8
blueoil/blueoil,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,17912,sha256:2158c2d5329bbfa71ee3a23e3f833b03c94d68b13c3bee14da7b8bae7a2b9f2f,application/vnd.docker.image.rootfs.diff.tar.gzip,220,sha256:5deac44bf7352021614b914a480064ec369fe4ff9671ea8b9af5b4109f86b594
dsarchive/histomicstk,v1.1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,14302,sha256:f369e3fffd812a2affb20e77283c4db79cd794189aaf98e88c69bf5a1501a417,application/vnd.docker.image.rootfs.diff.tar.gzip,26708056,sha256:f22ccc0b8772d8e1bcb40f137b373686bc27427a70c0e41dd22b38016e09e7e0
dsarchive/histomicstk,v1.1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,14302,sha256:f369e3fffd812a2affb20e77283c4db79cd794189aaf98e88c69bf5a1501a417,application/vnd.docker.image.rootfs.diff.tar.gzip,850,sha256:3cf8fb62ba5ffb221a2edb2208741346eb4d2d99a174138e4afbb69ce1fd9966
dsarchive/histomicstk,v1.1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,14302,sha256:f369e3fffd812a2affb20e77283c4db79cd794189aaf98e88c69bf5a1501a417,application/vnd.docker.image.rootfs.diff.tar.gzip,162,sha256:e80c964ece6a3edf0db1cfc72ae0e6f0699fb776bbfcc92b708fbb945b0b9547
dsarchive/histomicstk,v1.1.0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,14302,sha256:f369e3fffd812a2affb20e77283c4db79cd794189aaf98e88c69bf5a1501a417,application/vnd.docker.image.rootfs.diff.tar.gzip,7231679,sha256:6d2ede02acc5412bbd171852fe635e2c5943431eab0701b830b27c883b9e7016
