Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
alphacep/kaldi-en-spk,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5785,sha256:6871710bffd448b7ee1d90a573094733027e0974b0fb24d4909f19475d99626f,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-en-spk,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5785,sha256:6871710bffd448b7ee1d90a573094733027e0974b0fb24d4909f19475d99626f,application/vnd.docker.image.rootfs.diff.tar.gzip,1989057643,sha256:08a19b4947d7cbbbcb75ff227377c24dffb969567469a3cd14b18cd20128e270
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,28570074,sha256:35807b77a593c1147d13dc926a91dcc3015616ff7307cc30442c5a8e07546283
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,7932199,sha256:c63faf7ebb912a5959c11942160dacdf01e2325361a2dae80c8ac54753ee2a9f
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,11578474,sha256:d0af4aff2aacd91e60fd0e5d5761f8065aa40db9d64cd7a494b6eb4b00442675
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,185,sha256:4860ac2ea9aa7960f69e2f15af989bd40fcb85479d04d9d75df4fa5e100727b4
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,6432,sha256:964f8d4cadc4a614dce2b20896dbe4c84d25686a8cbe696d5ed4fe49f962f055
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,1302697637,sha256:f68bad238d01924ca5e1d2a3f0bdf2ccf42f742d9a67de0d8d2c0da49661cca0
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,62829,sha256:75dd747f11f92841c3823e94e07c3b1ae0a6a6e6e4668f9a9d3bd75a11384eb4
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,1708013710,sha256:66bca8babce250f4784ec08fdf2e31cd725fb0bd5b297c18a3a2ad8005f57110
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,85817,sha256:97cfad4752a53c138231066007488466b3a0961d70cf6ff7963c965f9543dc39
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,71471131,sha256:a5ac90ec8f1d9c4615060cff6089e35fab3a8e61c9cbf58724fab7473a01b46e
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,69193545,sha256:7ef7508de82fc0f1a5518731e3c6a63c27e6ce3466fe377d7f8b13f0d829dd4e
alphacep/kaldi-en-gpu,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,18704,sha256:c7a9f252d76c1fd79193ef3bc74625eeb90ebc832943239d7de7ec934742fb36,application/vnd.docker.image.rootfs.diff.tar.gzip,1975185881,sha256:1dd36349e1a79518ab5202ab103f4a8939041ad45c132e6f03246f7437b49dc5
alphacep/kaldi-ru,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5069,sha256:0bda44a6c58b3eada7f1553b40d78e8fd9cde187512ac266669e5b54fd0c316c,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-ru,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5069,sha256:0bda44a6c58b3eada7f1553b40d78e8fd9cde187512ac266669e5b54fd0c316c,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-ru,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5069,sha256:0bda44a6c58b3eada7f1553b40d78e8fd9cde187512ac266669e5b54fd0c316c,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-ru,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5069,sha256:0bda44a6c58b3eada7f1553b40d78e8fd9cde187512ac266669e5b54fd0c316c,application/vnd.docker.image.rootfs.diff.tar.gzip,1612194445,sha256:a18676bc0d66dc46f0d8eaa4e4f9474cac69c96c1531b5cbd7663f5e4770af2e
alphacep/kaldi-vosk-server,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5203,sha256:67d7b05d692cd922a99a86cf8aa62d2990696f0b2e3140b4128c6933c734b865,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-vosk-server,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5203,sha256:67d7b05d692cd922a99a86cf8aa62d2990696f0b2e3140b4128c6933c734b865,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-vosk-server,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5203,sha256:67d7b05d692cd922a99a86cf8aa62d2990696f0b2e3140b4128c6933c734b865,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-de,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5055,sha256:32eee066672de967e5ec6f5755cd34d6bff851143b97cec145c64c1edab176e4,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-de,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5055,sha256:32eee066672de967e5ec6f5755cd34d6bff851143b97cec145c64c1edab176e4,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-de,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5055,sha256:32eee066672de967e5ec6f5755cd34d6bff851143b97cec145c64c1edab176e4,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-de,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5055,sha256:32eee066672de967e5ec6f5755cd34d6bff851143b97cec145c64c1edab176e4,application/vnd.docker.image.rootfs.diff.tar.gzip,1201029468,sha256:b455a7d16df300b3406e2539bd2a679a5b838145b6d6a3484884ec7491b44483
alphacep/kaldi-cn,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5059,sha256:473e2819ca92085496ef3d87b4d16c17a72a3d9e5fa2724f35a9ac4a9ad1e3b8,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-cn,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5059,sha256:473e2819ca92085496ef3d87b4d16c17a72a3d9e5fa2724f35a9ac4a9ad1e3b8,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-cn,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5059,sha256:473e2819ca92085496ef3d87b4d16c17a72a3d9e5fa2724f35a9ac4a9ad1e3b8,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-cn,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5059,sha256:473e2819ca92085496ef3d87b4d16c17a72a3d9e5fa2724f35a9ac4a9ad1e3b8,application/vnd.docker.image.rootfs.diff.tar.gzip,207689312,sha256:ac0fdf10f8a4756c45ac7db2d01a80f9ca8fdba307edaf2d49e5d8163a9e1690
alphacep/kaldi-fr,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5486,sha256:335392ac39854eabdbb06cdeb2132df71768ee172580079f43b93730adbbb7d3,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-fr,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5486,sha256:335392ac39854eabdbb06cdeb2132df71768ee172580079f43b93730adbbb7d3,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-fr,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5486,sha256:335392ac39854eabdbb06cdeb2132df71768ee172580079f43b93730adbbb7d3,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-fr,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5486,sha256:335392ac39854eabdbb06cdeb2132df71768ee172580079f43b93730adbbb7d3,application/vnd.docker.image.rootfs.diff.tar.gzip,1632777832,sha256:b10d37a4ba824360d61c27a6bb7cd77ee963b2d73ea0cc160d36519469696150
alphacep/kaldi-es,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5082,sha256:c14087e887ec6d60d38ab10127b2f86768c1a96c13c916075b599e31e9109c9f,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-es,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5082,sha256:c14087e887ec6d60d38ab10127b2f86768c1a96c13c916075b599e31e9109c9f,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-es,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5082,sha256:c14087e887ec6d60d38ab10127b2f86768c1a96c13c916075b599e31e9109c9f,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-es,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5082,sha256:c14087e887ec6d60d38ab10127b2f86768c1a96c13c916075b599e31e9109c9f,application/vnd.docker.image.rootfs.diff.tar.gzip,34803557,sha256:c90d3f0cd4fe9bfc7ea858ce54e6831f80da5e023b1e19065190a0140201a536
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,70294834,sha256:5f017a04f42a1aff95e44de723588e2fa7bfc1801eac3734e6d973f9704b6f1a
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,2117,sha256:25e828e152a9808bdbeb0ecb1e4135271cd6f4e8c7c809c6d1833596659cfe12
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,422512,sha256:dfd177183b814b0aca60bd6d2012a12de8c3a6f4b7c9e211e810f60da1943473
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,236053727,sha256:9e537dfc80bccb1c132b9df3fa2e35aaf206abaecdd9b2382a3356cc3094260c
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,22019094,sha256:04bf226e86ed097bd52603bfaeeea4b8077c1a4dec0df657414f1f20b573a6bb
alphacep/kaldi-manylinux,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,9240,sha256:fb5b297ecaeaf932fb686b99f78fc22266a51a4e2789d9e822560186154a07d6,application/vnd.docker.image.rootfs.diff.tar.gzip,759874088,sha256:640b40d182662092c5490e18e54e51495accd338df93db3287f73513af9fc443
alphacep/kaldi-grpc-en,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5809,sha256:67c89ee3795463792890c1c9294208457d5f44299e68fcda5c54bfea373a2c82,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/kaldi-grpc-en,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5809,sha256:67c89ee3795463792890c1c9294208457d5f44299e68fcda5c54bfea373a2c82,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/kaldi-grpc-en,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5809,sha256:67c89ee3795463792890c1c9294208457d5f44299e68fcda5c54bfea373a2c82,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/kaldi-grpc-en,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5809,sha256:67c89ee3795463792890c1c9294208457d5f44299e68fcda5c54bfea373a2c82,application/vnd.docker.image.rootfs.diff.tar.gzip,1975183576,sha256:fa597cbf8a746dec5d361e526fc5c6537a01d162173c0aad90b4b10738a12165
alphacep/kaldi-grpc-en,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,5809,sha256:67c89ee3795463792890c1c9294208457d5f44299e68fcda5c54bfea373a2c82,application/vnd.docker.image.rootfs.diff.tar.gzip,16105469,sha256:2940cc0bd8ed6d2a29637c17c4774a669e486d33aa6acfd345ec115ee03374cb
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,54927682,sha256:df5590a8898bedd76f02205dc8caa5cc9863267dbcd8aac038bcd212688c1cc7
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,187223811,sha256:e3ec424046d92fe59c67e8a76dbabdc87f9fdf477176e59e81dec40fd5e3361a
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,38131288,sha256:33ba6f7c8bc0bc760c569e71131172c371ca9aa146f00f23e189db495bcb85e1
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,2236016,sha256:bf4406641cff57c0052d295bd2c340c40ec06abb491b09738ffc5af5d6004a32
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,13180766,sha256:567d33a1f6d46ffa0628f2c9717462d6d2ed57c22eb436e9b8c5d906d1f6b0ac
alphacep/vosk-unimrcp,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,11961,sha256:875e6e2ce72b86514e4735fcd912c9f2800a6d5f69427ce927a676a10b056503,application/vnd.docker.image.rootfs.diff.tar.gzip,1975184047,sha256:118262be366eda7ecc9fb45364f171a877bb83de43f317fd26969c8c81052eee
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,28567101,sha256:7b1a6ab2e44dbac178598dabe7cff59bd67233dba0b27e4fbd1f9d4b3c877a54
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,80180904,sha256:5f7323916ca4990fa21d198dfbd8600d486e2a63ce8a336ff4e0c282f0cdbaaf
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,90234048,sha256:7ce644330c76d43e0cdc9d121bd6fb906cdb34f5d8349b0ae29493272d78162f
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,19137,sha256:e900e21272cd1c113c11741f36d4123aa2b40adea6c2cad1f9f39576e4a5d483
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,2761,sha256:d4017d4c1e65006cb9eeefb1a2ecfe8b875893e7f700546fc79658352ffb02bc
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,4052,sha256:44badd1d52eb4eaefc6295ce6b05ed817cb6aae465cef0328ea6d70ea78fb85b
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,146,sha256:986fbdceecc43f7de30b0f981cfc238e47f1e7f04c10e2f6ac6216e451b769af
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,1180,sha256:c50b2e15ae3aa7ff4996ce0c5b7ef5a0a5023178aaa62abc478612a8e9a29df2
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,393,sha256:3b9fa17db1ec6ff682c641c3fccea2f0222d776c8479ac46fb374d56956cc6c4
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,425,sha256:137010008590ee030dbc3dd8ca7a5e399d72cd45fd3abde368fcf40bebe0d55d
projectmonai/monai,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,53869,sha256:29d1597231df32a79456ee15c40878e765c37bab4316cdc9c7bbdd5c60198d5e,application/vnd.docker.image.rootfs.diff.tar.gzip,1446,sha256:122482c27e26fdfef84bba87cd97a17451dad711c0150e162371a2deb4d504c4
