Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,4523782,sha256:bcb9ec64ef5746e8c4952661954f9f6097848086cb585b6149d2217f8ac6cf67
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,836586741,sha256:ad305a722abfb3ccf985eeaebdf848370d1b7a4d1116f011ef74f99beec03772
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,61944380,sha256:20eb3dc5a905ac8c77031c01971998a8aaf82e79a284d7e18a91feb658eb40be
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,1333030419,sha256:d67db0e36913732b9184b13e15f4f16313aff373d774de5b372b196ed7623853
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,9711,sha256:7326a7d62d9d377c6ead418e72485b289f9a75cac614f57e1325ce1e97f59c2a
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,2276,sha256:36b4b16b4c40026a400f313841427be0412e4639aaec7278764fa92d6e49fe59
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,4677412,sha256:af0269eda55ed42ce24c1bdf3e9ad8aae5d8d493172f571e1b1f33fa9561cb85
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,28868980,sha256:52aab7e3da397249deb295aa942232924b178706bb8691cec65948a899dbbb2c
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,201,sha256:ff9cce65d8dded529d09ca7c4e11b7cc40eed0f4a9edf864f60f7b73859e31ed
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,539,sha256:01917ca7212c2b5c636efc55213ae02a57d99e287e100fe07ee8e6ebb5d33295
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,807,sha256:77c2a086e7a61ab235f5d25e605795339d199521675cc65117b59fc30e8c3893
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,995,sha256:42262ff58da3783f49a51fac2a8420eb01ce26f5c5e1864a187a62b83925441b
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,67435037,sha256:ec42ed6e9e84976678636f15b47c287334b8d38d30b473df32dd8345c1396daf
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,29976267,sha256:e4587643be932264a0b4e0774281d335f4bfc18eddbe67b3eebea5ce6cae8d3b
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,4487541,sha256:010a5782d8f595f8af4551ac4c6bb38d37a8c468dc0361e4f0dd4919057ce721
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,9662211,sha256:cc4b9026e0fe6cab7416c6ad8213ce2e71b808eaa9c34992cc246f3e7497e216
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,177,sha256:788ef44375927e8d739ab0b1ef05c7608068538ac8a9470203b9da40a9dd8706
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,573249,sha256:a1a2ac1a434397b2404484319cf711d6e7c24890069a826b8ec1afae02842149
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,26766376,sha256:90daa6f0b73b4fa0ef8c70dc75b11f6f38092ee587e94fc6b347d62d844fce1d
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,628,sha256:84a0a6e85025f6ad61250fcb9422fe08c9a52d2c53835c2365c6b89c497ace78
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,424,sha256:d708e62dc8fb7ba3ee10490e8f77adecaf3d7053581ced7b8de7ba13385e98fd
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,137,sha256:347aa5077b4188f140b75fa9a1a4ade471fe83c396cf4d1dd491c8d9ec953353
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,5875808,sha256:6651f42b206a2d32e3aac4b4ca65db7eb21380ca3d7824ffba427b461a7b407d
mcr.microsoft.com/azureml/aml-triton,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,37137,sha256:ff9828e7c14b77f2f658050ff5a85f4fb2b53d5dc0f28ef0e5510581e58d6ad8,application/vnd.docker.image.rootfs.diff.tar.gzip,193470,sha256:198da4383310fda7b880acce9f4216a15d80da2a9c1ff82df89f8eca806c6388
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,83518086,sha256:a1d0c75327776413fa0db9ed3adcdbadedc95a662eb1d360dad82bb913f8a1d1
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,409108,sha256:7434891ef60ff6e8703eb72016a585edfd6ed9bcdc16fb4d3b1e22d41f964415
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,69905831,sha256:252e191e21e225960f969869d5f9f1e1a57048cf907ae87557ceb0cd1281e3f9
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,269556728,sha256:4dea78b3bba953463da71005cd2d4cf906dff812abea7619bf21c8a88ca2740a
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,739995,sha256:592c47df2e97af7b7a4397be32431231e6cd42740629a23d0f3ba5e15eacc40f
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,9700647,sha256:6dc86c6bb35ff92af50ea25cc59fceb9316079f37262a05d1a602cd8124ed20e
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,498345,sha256:354c0129c16cc0b147aa8b5da241b8d2a987e415d90d1bf0b8343f69e84cc0fb
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,294731713,sha256:7c310c1651a623f6d6209bbdc8d19d3bb9d0413b004d3add534fae3838e25265
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,127826,sha256:abf7939abd9103dd5c17b419cfe2230f0ed96b912d52db31623615a22087184b
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,1063453,sha256:eb20c98da16dd47d2133bc0a338b2ffdab9c396a8fc1eebc5d8c8017db6de770
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,206668,sha256:11460bdeba149843d0b8cf138b2967860956000450107ffbbc415bf6d176dc2b
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,970522,sha256:00482eb3f64f67b5228b3c052702ea9b774ec9bcdda2021dbbc4794ceb746994
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,247920,sha256:f1f08f7c756dc0d195da4d66dfe2caf090983e2f2173f143ea74ce5768af830c
milenapavlovic/immuneml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,4710,sha256:62db007b967bbbfe30c3795bf646e82de8bc68d9e6045c5cab3197ae1b0534fa,application/vnd.docker.image.rootfs.diff.tar.gzip,2328432731,sha256:e3c36010f995948c34b764709e98580c1a1a614186dfbd4103c7fadd87eb1999
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,1990402,sha256:88286f41530e93dffd4b964e1db22ce4939fffa4a4c665dab8591fbab03d4926
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,19197624,sha256:4dab7f8f0899f296bd7e38abadfd4b1f4f2d4dfee88a57cbb4582d88d8ba13d6
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,1016071,sha256:83dd140a1247f3a1ad9d91aa2f3c23a5c4520e4d0174380b1ba4e82ddf82673a
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,167,sha256:8f29892fc2b136d011a3982090b5bcbd0508aa6720aa5daa2903c46d70538d43
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,638,sha256:c1990930c5d6270d56296bdabecc262bb2fb45b4592db6308731a96c2469fe12
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,121324901,sha256:bbcfefabdb34af237b6eb38e3a26744de4db4966960efba8e253b339be819b0f
arangoml/arangopipe_ui,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6223,sha256:3686c6841f120b77f9afb488eeda0f0720b06972d881fb319ee111e566cad4cd,application/vnd.docker.image.rootfs.diff.tar.gzip,58529874,sha256:503bd9f753b39905926fb4be94fcafa546546487285ec6f192011ca7df130513
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,26678866,sha256:edb9df82989ec55974abd338f087b5a3220748f0d755477cbcba478dfb46f80c
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,14736,sha256:ef8da5a8550345de35c4c740f0c3c52263d3f48c3b216efa8302fcfb6c5f3340
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,47754622,sha256:bb8cf3121606bdb09731792a74e5678608960dff16d6230077541433b6370ec7
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,155827490,sha256:eb14e28455879e8ac8774a9af01754a5747d572cdc985b597c1e45e763db494c
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,1116810,sha256:78aae2089c900621df3e4743326bcf0e71d4e593cb4ffaafe2f315e39398c32e
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,933639,sha256:cc93907a9533745ee89f53e18b8262894b75e7b9ee98f52947eabbd6e71aade8
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,263,sha256:854109ccd5668f5f91cf54fce91bbf658d5abf5f3ceef9cb3cb204e32c69075d
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,119,sha256:662e6570b198754a38b276ba817efcd797ec6863aa015ca70bd91d2bba07931e
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,3093,sha256:deca0aeabdfe152dd3b40f83cd408360731f13313266eea856cebda04a15de87
bitnami/tensorflow-serving,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,6572,sha256:26a13eae24a3511411ada4e82f5e1dbbdbabf0080595091dbb52b2f52b6f5066,application/vnd.docker.image.rootfs.diff.tar.gzip,155831987,sha256:881aa6ef9305e6255b13466df6dfe0efa9e37df85d177e34d743f18026f3e7fa
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,22527428,sha256:778066204fb734c2fb80cb8127cb35d67d742806a4eaf1aba0b5393c4ae6f2a4
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,2506159,sha256:0036158cfada887e9e472c44b22307e0b37f084c2ab602660a4cf0d12ca8003c
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,10004968,sha256:4641e3c54218af3381125ac68b20f61e549f2806036b497cd046a6d99ae2d48f
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,240,sha256:d63de095ae3f46f99183b10d1c1518c7d55565bf70d7d1065ef4b403f4cb05b7
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,2632211,sha256:a638abaa6c1a9eefdbea898053b4f18de3641beee2f30d632944036278582c42
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,47626464,sha256:30fb5188319058e7a6e96420e4eb9208c788ad9a5c8d9d6b1ada07c3722a6393
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,126,sha256:eb7a95b923c446f4539881ec98865a242716c4cd6e4caaf637d223e56b8febb6
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,111174775,sha256:040ddc8eda1cb9027e9356d6d86f4e1486a52b7519908909f6a49924d5277ab8
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,330,sha256:74a89b82d445a83b03a1b3762be9847cd5c18f2de838f24d36a250223f7f7041
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,7176,sha256:3a7b74eff9b595378b8528a75df76b3212ccc7492d9f16d7945349c0135c799b
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,117389,sha256:19ef4a8c501c31e35109e1a48ca2c2e19933f8dc728108b5e2649d78e537f7c6
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,5551329,sha256:78abe12e8221d72c781f713e8d7c24ae1ce516441a6d0ffb3276ac4f9f35e5ce
augerai/a2ml,v1.0.46,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,10993,sha256:12a7efc6f0cd7d35ce73e1790620d4b48ae915b46302f5dcc0f3d689bc5a0b30,application/vnd.docker.image.rootfs.diff.tar.gzip,625217,sha256:b1fa3058ec404448c8952ea761348e44184023f34dcde621c16794c00c3445e4
omegaml/omegaml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,20638,sha256:9a26485a1413caf9987c92d818eab414fddde8385846e44637ce0bcc3ccf2c05,application/vnd.docker.image.rootfs.diff.tar.gzip,28557166,sha256:e6ca3592b14484be6a9719617680e0c810e0107d89c437162c75d2401637c72c
omegaml/omegaml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,20638,sha256:9a26485a1413caf9987c92d818eab414fddde8385846e44637ce0bcc3ccf2c05,application/vnd.docker.image.rootfs.diff.tar.gzip,839,sha256:534a5505201da9ddb334b5b2fcb3cec45fcafccd8e91b93ad4852e1a1bb318c1
omegaml/omegaml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,20638,sha256:9a26485a1413caf9987c92d818eab414fddde8385846e44637ce0bcc3ccf2c05,application/vnd.docker.image.rootfs.diff.tar.gzip,162,sha256:990916bd23bbbf9c30d202dad557e813562d028f3076bf57904830c69d4cde83
omegaml/omegaml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,20638,sha256:9a26485a1413caf9987c92d818eab414fddde8385846e44637ce0bcc3ccf2c05,application/vnd.docker.image.rootfs.diff.tar.gzip,10208779,sha256:1660082d8b4bbc834f0d5eaedd8ce9904d333b9b8525d264eb5ea9e0be9df839
omegaml/omegaml,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,20638,sha256:9a26485a1413caf9987c92d818eab414fddde8385846e44637ce0bcc3ccf2c05,application/vnd.docker.image.rootfs.diff.tar.gzip,861506,sha256:8647a3a123916d98ddb9d5849447e05bb384bf1798ef7e1d5f75945d07c8ee34
