Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,9072065,sha256:665fbc978f81f4dd1df397fea213c04dda870d6af159f42ce3cbc231294b819e
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,669705,sha256:49e78dd75d617a7e3b8281654216ef9baa1f4d909ce4e39db64378a27359162d
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,7640880,sha256:9d385cd9ea3a15dc9451fb7f62466cad975409486030253d18dfc81924f4f658
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,493744,sha256:4c7788daedb6d6ec651d220615155cd2fe515bc4f36093c954fcd758985fd49d
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,1547170,sha256:bafcee946fc73a61f9b275cfd998c0a40582e4e4d1f65268740b9003961f39b7
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,6824714,sha256:83221f5d0fbd1a388ffee83ac64e5325f1053242667c45b5bd94fd99feb47bd4
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,100,sha256:da1f3f12a8f9d07a6d84b66c19ee8e41da08de5b2991385b6a08ce3310b555dd
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,88729817,sha256:953a5f95a7c031f9efbc44d015823d2c62a1f3a403aee35c9513aca6c2707b5a
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,458,sha256:7c397d168301f7192553415f574e83239f2b664571b19449b9ee748fff26efff
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,191,sha256:9d7e0c9bcfc79e336dff1e2b23d8081291e01fd62734ea1bf719ad36cb2bbf13
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,605431728,sha256:6d26d986f6df0011442a03f415fda442e54d9464fb6ba818283551c16a35087e
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,54207611,sha256:67d5daab85a4ffcd2016cf2bd69deb82c0623cb922ee9c612cd32b055dbde10f
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,56600,sha256:3e2dfeceee05bbbf6f93b2b90d64425358fce58d844b30bd86b625c2409e2c2b
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,237,sha256:c0e180e3bc72b2e65fbcf0f5fbd757e02ab5fea83604cf7b55d422cb939afc23
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,1575,sha256:23ee0b01eae5591679dcefc732b3dc6f6b65cff2c0afec370144bc3df1afa36d
faceswap/faceswap,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,15905,sha256:028dd4546b966c2bf5ea80db740810599fb4aec6049ebf5b432cc69b408711ca,application/vnd.docker.image.rootfs.diff.tar.gzip,98,sha256:2bf6c01bca3b19bc406e92014557942cd83af73d2c8441617361f103dc7e0f73
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,34845391,sha256:ee4159ac0133099562df5032fbbe4d6f524f3384a6aeee7c5291e93f68619df5
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,332029,sha256:4be94ad10696c008d6b1000cf9024a7e63cc336ecb6f8f69462a6a5eb948e988
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,32,sha256:a3ed95caeb02ffe68cdd9fd84406680ae93d633cb16422d00e8a7c22955b46d4
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,141313084,sha256:5c463dc522f9abe816082ce9bf47665c58bd452689adac68b26a1ae4ed46319a
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,3417500,sha256:fbca5dfaee54aba82b7d18c6c6dfc1c965bed5222c3b653316401445c52156e7
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,35097295,sha256:b5c95255526b64c270176c08b0ed092eb7b852b330a39deaad87eb34676b5400
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,96356107,sha256:980376bbf1adbc94706ebd1683d4bfaa2b9bf9d726d5a8b2eb9a8ac5e7a6c25d
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,26076081,sha256:61c4dd262b8678a3a9e3ab1bad1eadaf7f7ca1adfaa8e6f94dd89521fc729683
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,52482616,sha256:75be50a56c406a410b3f711e51b45a92582465178011ad52e793092011926203
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,2899035,sha256:d849c1e36f57ab5d5b108c66f0ac3f52530a2673a490d77033868c3aaebf5106
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,3721778,sha256:c1a8e1ae0ce6c46742e768894b299688aeefd8ea7395cdac1dbc2f9f7ca066ae
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,1533,sha256:9acc8517ae0f1b465542990a329cc9ac531f94894ca505289bf6176d07ba77ab
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,92,sha256:ba4fa092673259192dd291efcda850015faf24b71a3646c3afc3f38c5e0d8344
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,12379489,sha256:01fb4747947a926e92d14dec93223fc4bf09d53dd9151de141695aa19090e66a
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,38030000,sha256:23817076eb7113490729a380d8ff0ab4957ae0fbf6cb512a39606d7f4aad7094
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,774,sha256:aa6d6c6d06a308da2c98fa477b70c32c8c62701faa5575a7a9f6496002193ef8
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,565,sha256:48f89e0630fdc95d404d269815eb2c8a016151064076d0013ca10444aae5e715
datmo/xgboost,cpu-python2.7,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,8044,sha256:8418c9eda74aaeaf1d7d4a98a054f7e878bf41de84703ce8b312cc1c4fb29fa6,application/vnd.docker.image.rootfs.diff.tar.gzip,1409690,sha256:6eec7d40697a573598a8ffb6d8fb1c3236de6f7faaed2368dbd2898ef221cb1b
ultralytics/yolov5,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,50741,sha256:c368735aa81b11ffe805c6f455d4ea5e4779c992e83888320714768523113b6c,application/vnd.docker.image.rootfs.diff.tar.gzip,28568914,sha256:f3ef4ff62e0da0ef761ec1c8a578f3035bef51043e53ae1b13a20b3e03726d17
ultralytics/yolov5,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,50741,sha256:c368735aa81b11ffe805c6f455d4ea5e4779c992e83888320714768523113b6c,application/vnd.docker.image.rootfs.diff.tar.gzip,80179114,sha256:0a5a58fe9f80bdf8d873a90df8f25b0c45521493c683962ead7045416ed044e0
ultralytics/yolov5,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,50741,sha256:c368735aa81b11ffe805c6f455d4ea5e4779c992e83888320714768523113b6c,application/vnd.docker.image.rootfs.diff.tar.gzip,77730009,sha256:ffe911d7d638437aab9d53b4010ccf19c716c99b564b6422b44569118ed19e80
