Image,RepoTag,schemaVersion,mediaType,config_mediaType,config_size,config_digest,layers_mediaType,layers_size,layers_digest
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,29303752,sha256:84c5786254ca9bd22ccf1b087dcc63b9b47c677e108e7f8e3d76b99836e38503
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,44442049,sha256:67241c9d94b17fc6a924a8a87c72f2ce3fea489cac52265a6ec54adf98d2acd5
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,396,sha256:4d37468fffcbff6de577dd560d254e43acfd84285d3d8725b1d3d33b0ebdc15d
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,141,sha256:4fc2a07f2e58ed4fcd5d61fee79fb96a354c13aa7d7e3b8d19aa867ad59fb5cd
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,4638786,sha256:e0a10185cd20efa825a8df3a7ef6037f6f78832125adbb9bd77d178d98f0f3ef
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,4590488327,sha256:30013294f4e0e41abd4da9bd11b3960c4545fd91093ca905b9ebc7944d38c798
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,1317113893,sha256:0cc8a2f3db989e886b12b763a013ac8637de1fea9d5ee795117e0e53a4cc1f39
tensorflow/serving,nightly-devel-gpu,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,19723,sha256:fc89545d70792e6d9131119d0bac29043e69d9b65b50747b64c8786c05dbf910,application/vnd.docker.image.rootfs.diff.tar.gzip,317,sha256:a0881c45fc570eac7998b1afe50d7f0eb09cf3acb9d62e87cbac516bf44741d1
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,26688847,sha256:7ddbc47eeb70dc7f08e410a6667948b87ff3883024eb41478b44ef9a81bf400c
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,35362,sha256:c1bbdc448b7263673926b8fe2e88491e5083a8b4b06ddfabf311f2fc5f27e2ff
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,845,sha256:8c3b70e3904492c753652606df4726430426f42ea56e06ea924d6fea7ae162a1
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,162,sha256:45d437916d5781043432f2d72608049dcf74ddbd27daa01a25fa63c8f1b9adc4
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,7217340,sha256:d8f1569ddae616589c5a2dabf668fadd250ee9d89253ef16f0cb0c8a9459b322
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,8445975,sha256:85386706b02069c58ffaea9de66c360f9d59890e56f58485d05c1a532ca30db1
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,184,sha256:ee9b457b77d047ff322858e2de025e266ff5908aec569560e77e2e4451fc23f4
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,6971724,sha256:83ac96f055c5d921e45cb65e10e56ad8f4ff70a5ec64e6463429d104ae582d65
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,191,sha256:a34b6c089cd737ade98b90d6266a11ff86284b8b09fd861dc3a4c49eb158b632
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,64198057,sha256:0edc044c394482798e528f3b73018bf0bcf35d90683a941afa099927ce0ceaea
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,296,sha256:400337608be098e3f5f88fdc2688e30d0859ff22c963f5876a90d2f439dd6b1f
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,34320402,sha256:a279b58f3937cac0321fdee23f454cad37455364e0004be3fad6470afb4381e5
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,1780435,sha256:378adbfe27ac2b7b274cf8cd672917fee78d04c7408f03c3f40b907955a1c8d9
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,144,sha256:4026c60714753cb9c53e5d58efcbec89ccaade88b72dfb3ed4bc8a7055de657b
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,116832176,sha256:1fe1a46d2a0a360eb92077219a81cd81070e3e1765f8a469a7ecc3361315c027
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,344786,sha256:e75fb1ac9e2a06ecae43f496454cab03d2718c2b215433b6a821450aa99530a8
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,292687,sha256:0383f8948f29432290ba41072b72cae09c795e61479107633bb6d6a284114aec
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,301,sha256:831d73c82880128058661f65cfa09577eb9c025a744f66477f95434cab1a524f
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,72118490,sha256:1bbd36fa17984abb43666bf3102d8bc531fda88fd2903f71df5f2eb547a8ff87
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,4537,sha256:c608247886846cc5cbd102a6732623c41496ac38278842bf7e28f7e5688406ad
carlasim/carla,latest,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,13091,sha256:e2d52c46c575514f02ab31781a2f48067626af177e6299df15292ed672975eb3,application/vnd.docker.image.rootfs.diff.tar.gzip,6738103091,sha256:89a3bc38a037f9468fcc4a0aa7a2beb927a2c9b0f7050d203558620dffb657af
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,26705075,sha256:284055322776031bac33723839acb0db2d063a525ba4fa1fd268a831c7553b26
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,7217068,sha256:f11d58a884d2b7fac6c8ccfb1b9c70747fd697964a6109535242b812780c1da1
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,11039372,sha256:b2a9fb11f5f9a1718a62260d0aa8ee1c837fa413222113e2f95b7aa03129586d
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,185,sha256:db7a65418b3366b14234a9afb92b92191c066178dac2e2c55357ae630af79b38
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,6432,sha256:2675b9a205bfd261c484304016c909dcfa65e8e4dd58349e681d5acca40ec25b
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,1090476884,sha256:f87c253b1c5669ffbb132d8141ab695698d11d8f3cd5084584d4c77b32c9bdcb
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,63241,sha256:afdb2b3d59d392521ad375e6316f1194553915d28fdb37c15e859d78ad18f747
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,1195399541,sha256:268822beb085b857f7fd1ef303681424dc41713b935fdabaa2e301ed516a8e24
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,88552,sha256:5fc72c6c3080bd319d1cea5aa36bc340d105c2c9885f7021e29bc3975f873060
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,890515503,sha256:d9cc4cb36fe95952183c99d6dabec0e3e87bb7e5a82ecd02afbe93319698c2e4
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,7411553,sha256:e2c88fa9b5c031cc5f5834b2a29fe6054c2f6db7bda29d3b30d98612ad9b3b14
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,120,sha256:a35f282e429bd7fcc42bebacb5ed2ca9213d26582a647614fa9629fb37600527
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,910,sha256:f4be61d333279189d9e6718b0928b32dfed53f9b0c81ca3c6683309e8f406996
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,160,sha256:2502df4d7763dd6b843f0f7e74f72ed7086027db48e6c69fa91f99d6d09c8fd0
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,7423181,sha256:92ac16086a912d28d2b681287c4f45cd1bcec44166577652861848bb9a08f4f2
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,15296101,sha256:01c1ae3a45a052a998b21917bd794144a3de1bb57b9463e64f5e1698f9ecb91b
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,2050925209,sha256:49c195968cf33c821002d86cfc8d4619128f6ed6ff433eb5f9ef1b45341e6474
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,25842057,sha256:07c15a746dddfa3246d7406167fbe7387315ae7860b2bb22eb9a8e1cfcb63898
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,328579,sha256:5acbfa7e09088af0bb98ba7947a1081c3b81f9c662145dc0f548d4f99e57135f
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,488920531,sha256:65d0722d57757c8747be3e1d7a8f511ca5d6c598ca11ee3218060898bd30b1db
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,501213820,sha256:e0846d9aa35ecb5be33b70f46e4a45a2a7f8551b5535dc896489c27bc0f745f6
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,224706710,sha256:a669c31ed7674d2680be0882898ff356b4c665a5c7183dbede6034ef8b3ee4e5
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,213601298,sha256:8f0a88a9ef9badde27802f5acccede5e335e6e702a30880a1c22cb7927e1a767
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,103,sha256:051b4e1ab62e11058235ef65ed06b10f8b244a1cc54914f4ccd7ea3a2ac8b764
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,30273918,sha256:56881e1d19ea1c659df0d8f255cfd6374e89b4ee747a2662f3c9fb75aeb2bd67
horovod/horovod,sha-a5edcd0,2,application/vnd.docker.distribution.manifest.v2+json,application/vnd.docker.container.image.v1+json,27580,sha256:3c1776dae2ec2f4ebac163a5ba726b1d6e2d00e258111f2410e94993aeb30bb6,application/vnd.docker.image.rootfs.diff.tar.gzip,448315762,sha256:77c608ac39deaddfa4d865b657c9e022a4621109a2f6780f5ebe8fbc9da503b2
