Topic,Repos,Tag,TagID,Metrics,composition,total
application,ageitgey/face_recognition,v0.1.12,0,Permissions,3.57,4
application,ageitgey/face_recognition,v0.1.12,0,Environment,0.0,0
application,ageitgey/face_recognition,v0.1.12,0,Build/Execute,41.96,47
application,ageitgey/face_recognition,v0.1.12,0,Filesystem,15.18,17
application,ageitgey/face_recognition,v1.2.2,1,Dependencies,39.29,44
application,ageitgey/face_recognition,v1.2.2,1,Permissions,3.57,4
application,ageitgey/face_recognition,v1.2.2,1,Environment,0.0,0
application,ageitgey/face_recognition,v1.2.2,1,Build/Execute,41.96,47
application,ageitgey/face_recognition,v1.2.2,1,Filesystem,15.18,17
application,deepfakes/faceswap,v0.90,0,Dependencies,56.82,25
application,deepfakes/faceswap,v0.90,0,Permissions,0.0,0
application,deepfakes/faceswap,v0.90,0,Environment,0.0,0
application,deepfakes/faceswap,v0.90,0,Build/Execute,29.55,13
application,deepfakes/faceswap,v0.90,0,Filesystem,13.64,6
application,deepfakes/faceswap,v1.0.0,1,Dependencies,56.82,25
application,deepfakes/faceswap,v1.0.0,1,Permissions,0.0,0
application,deepfakes/faceswap,v1.0.0,1,Environment,0.0,0
application,deepfakes/faceswap,v1.0.0,1,Build/Execute,29.55,13
application,deepfakes/faceswap,v1.0.0,1,Filesystem,13.64,6
application,deepfakes/faceswap,v2.0.0,2,Dependencies,56.82,25
application,deepfakes/faceswap,v2.0.0,2,Permissions,0.0,0
application,deepfakes/faceswap,v2.0.0,2,Environment,0.0,0
application,deepfakes/faceswap,v2.0.0,2,Build/Execute,29.55,13
application,deepfakes/faceswap,v2.0.0,2,Filesystem,13.64,6
application,nagadomi/waifu2x,v0.9,0,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.9,0,Permissions,0.0,0
application,nagadomi/waifu2x,v0.9,0,Environment,0.0,0
application,nagadomi/waifu2x,v0.9,0,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.9,0,Filesystem,9.09,1
application,nagadomi/waifu2x,v0.11,1,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.11,1,Permissions,0.0,0
application,nagadomi/waifu2x,v0.11,1,Environment,0.0,0
application,nagadomi/waifu2x,v0.11,1,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.11,1,Filesystem,9.09,1
application,nagadomi/waifu2x,v0.12,2,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.12,2,Permissions,0.0,0
application,nagadomi/waifu2x,v0.12,2,Environment,0.0,0
application,nagadomi/waifu2x,v0.12,2,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.12,2,Filesystem,9.09,1
application,nagadomi/waifu2x,v0.13,3,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.13,3,Permissions,0.0,0
application,nagadomi/waifu2x,v0.13,3,Environment,0.0,0
application,nagadomi/waifu2x,v0.13,3,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.13,3,Filesystem,9.09,1
application,nagadomi/waifu2x,v0.13.1,4,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.13.1,4,Permissions,0.0,0
application,nagadomi/waifu2x,v0.13.1,4,Environment,0.0,0
application,nagadomi/waifu2x,v0.13.1,4,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.13.1,4,Filesystem,9.09,1
application,nagadomi/waifu2x,v0.13.2,5,Dependencies,27.27,3
application,nagadomi/waifu2x,v0.13.2,5,Permissions,0.0,0
application,nagadomi/waifu2x,v0.13.2,5,Environment,0.0,0
application,nagadomi/waifu2x,v0.13.2,5,Build/Execute,63.64,7
application,nagadomi/waifu2x,v0.13.2,5,Filesystem,9.09,1
application,mozilla/DeepSpeech,v0.1.0,0,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.1.0,0,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.1.0,0,Environment,0.0,0
application,mozilla/DeepSpeech,v0.1.0,0,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.1.0,0,Filesystem,27.85,22
application,mozilla/DeepSpeech,android-test,1,Dependencies,44.3,35
application,mozilla/DeepSpeech,android-test,1,Permissions,1.27,1
application,mozilla/DeepSpeech,android-test,1,Environment,0.0,0
application,mozilla/DeepSpeech,android-test,1,Build/Execute,26.58,21
application,mozilla/DeepSpeech,android-test,1,Filesystem,27.85,22
application,mozilla/DeepSpeech,0.2.0-alpha.0,2,Dependencies,44.3,35
application,mozilla/DeepSpeech,0.2.0-alpha.0,2,Permissions,1.27,1
application,mozilla/DeepSpeech,0.2.0-alpha.0,2,Environment,0.0,0
application,mozilla/DeepSpeech,0.2.0-alpha.0,2,Build/Execute,26.58,21
application,mozilla/DeepSpeech,0.2.0-alpha.0,2,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.1,3,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.1,3,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.1,3,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.1,3,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.1,3,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.2,4,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.2,4,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.2,4,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.2,4,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.2,4,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.3,5,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.3,5,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.3,5,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.3,5,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.3,5,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.4,6,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.4,6,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.4,6,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.4,6,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.4,6,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.5,7,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.5,7,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.5,7,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.5,7,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.5,7,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.6,8,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.6,8,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.6,8,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.6,8,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.6,8,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.0.1-alpha,9,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.0.1-alpha,9,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.0.1-alpha,9,Environment,0.0,0
application,mozilla/DeepSpeech,v0.0.1-alpha,9,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.0.1-alpha,9,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-prod,10,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-prod,10,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-prod,10,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-prod,10,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-prod,10,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-prod-ctcdecode,11,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-prod-ctcdecode,11,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-prod-ctcdecode,11,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-prod-ctcdecode,11,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-prod-ctcdecode,11,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.7,12,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.7,12,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.7,12,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.7,12,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.7,12,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.8,13,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.8,13,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.8,13,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.8,13,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.8,13,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.9,14,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.9,14,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.9,14,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.9,14,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.9,14,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.1.1,15,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.1.1,15,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.1.1,15,Environment,0.0,0
application,mozilla/DeepSpeech,v0.1.1,15,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.1.1,15,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0-alpha.10,16,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0-alpha.10,16,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0-alpha.10,16,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0-alpha.10,16,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0-alpha.10,16,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.0,17,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.0,17,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.0,17,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.0,17,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.0,17,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.1-alpha.0,18,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.1-alpha.0,18,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.1-alpha.0,18,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.1-alpha.0,18,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.1-alpha.0,18,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.1-alpha.1,19,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.1-alpha.1,19,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.1-alpha.1,19,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.1-alpha.1,19,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.1-alpha.1,19,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.2.1-alpha.2,20,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.2.1-alpha.2,20,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.2.1-alpha.2,20,Environment,0.0,0
application,mozilla/DeepSpeech,v0.2.1-alpha.2,20,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.2.1-alpha.2,20,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.3.0-alpha.0,21,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.3.0-alpha.0,21,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.3.0-alpha.0,21,Environment,0.0,0
application,mozilla/DeepSpeech,v0.3.0-alpha.0,21,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.3.0-alpha.0,21,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.3.0-alpha.1,22,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.3.0-alpha.1,22,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.3.0-alpha.1,22,Environment,0.0,0
application,mozilla/DeepSpeech,v0.3.0-alpha.1,22,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.3.0-alpha.1,22,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.3.0,23,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.3.0,23,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.3.0,23,Environment,0.0,0
application,mozilla/DeepSpeech,v0.3.0,23,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.3.0,23,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.0-alpha.0,24,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.0-alpha.0,24,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.0-alpha.0,24,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.0-alpha.0,24,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.0-alpha.0,24,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.0-alpha.1,25,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.0-alpha.1,25,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.0-alpha.1,25,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.0-alpha.1,25,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.0-alpha.1,25,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.0-alpha.2,26,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.0-alpha.2,26,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.0-alpha.2,26,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.0-alpha.2,26,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.0-alpha.2,26,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.0-alpha.3,27,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.0-alpha.3,27,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.0-alpha.3,27,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.0-alpha.3,27,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.0-alpha.3,27,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.0,28,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.0,28,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.0,28,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.0,28,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.0,28,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.4.1,29,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.4.1,29,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.4.1,29,Environment,0.0,0
application,mozilla/DeepSpeech,v0.4.1,29,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.4.1,29,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.0,30,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.0,30,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.0,30,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.0,30,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.0,30,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.1,31,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.1,31,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.1,31,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.1,31,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.1,31,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.2,32,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.2,32,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.2,32,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.2,32,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.2,32,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.3,33,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.3,33,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.3,33,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.3,33,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.3,33,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.4,34,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.4,34,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.4,34,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.4,34,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.4,34,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.5,35,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.5,35,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.5,35,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.5,35,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.5,35,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.6,36,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.6,36,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.6,36,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.6,36,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.6,36,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.7,37,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.7,37,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.7,37,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.7,37,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.7,37,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.8,38,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.8,38,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.8,38,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.8,38,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.8,38,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.9,39,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.9,39,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.9,39,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.9,39,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.9,39,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.10,40,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.10,40,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.10,40,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.10,40,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.10,40,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0-alpha.11,41,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0-alpha.11,41,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0-alpha.11,41,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0-alpha.11,41,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0-alpha.11,41,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.0,42,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.0,42,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.0,42,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.0,42,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.0,42,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.5.1,43,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.5.1,43,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.5.1,43,Environment,0.0,0
application,mozilla/DeepSpeech,v0.5.1,43,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.5.1,43,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.0,44,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.0,44,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.0,44,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.0,44,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.0,44,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.1,45,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.1,45,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.1,45,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.1,45,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.1,45,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.2,46,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.2,46,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.2,46,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.2,46,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.2,46,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.3,47,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.3,47,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.3,47,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.3,47,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.3,47,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.4,48,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.4,48,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.4,48,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.4,48,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.4,48,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.5,49,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.5,49,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.5,49,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.5,49,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.5,49,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.6,50,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.6,50,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.6,50,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.6,50,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.6,50,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.7,51,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.7,51,Permissions,1.27,1
application,mozilla/DeepSpeech,v0.6.0-alpha.7,51,Environment,0.0,0
application,mozilla/DeepSpeech,v0.6.0-alpha.7,51,Build/Execute,26.58,21
application,mozilla/DeepSpeech,v0.6.0-alpha.7,51,Filesystem,27.85,22
application,mozilla/DeepSpeech,v0.6.0-alpha.8,52,Dependencies,44.3,35
application,mozilla/DeepSpeech,v0.6.0-alpha.8,52,Permissions,1.27,1
